Duration_Seconds,Min_IOPS
92.8000,28290.00
92.8100,28289.00
92.8200,28288.00
92.8300,28287.00
92.8400,28286.00
92.8500,28285.00
92.8600,28284.00
92.8800,28283.00
92.8900,28282.00
92.9000,28281.00
92.9100,28280.00
92.9200,28279.00
92.9300,28278.00
92.9400,28277.00
92.9500,28276.00
92.9600,28275.00
92.9700,28274.00
92.9900,28273.00
93.0000,28272.00
93.0100,28271.00
93.0200,28270.00
93.0300,28269.00
93.0400,28268.00
93.0500,28267.00
93.0600,28266.00
93.0700,28265.00
93.0800,28264.00
93.0900,28263.00
93.1000,28262.00
93.1100,28261.00
93.1300,28260.00
93.1400,28259.00
93.1500,28258.00
93.1600,28257.00
93.1700,28256.00
93.1800,28255.00
93.2000,28253.50
93.2100,28252.00
93.2200,28251.00
93.2300,28250.00
93.2400,28249.00
93.2500,28248.00
93.2600,28247.00
93.2800,28246.00
93.2900,28245.00
93.3000,28244.00
93.3100,28243.00
93.3200,28242.00
93.3300,28241.00
93.3400,28240.00
93.3500,28239.00
93.3600,28238.00
93.3700,28237.00
93.3800,28236.00
93.3900,28235.00
93.4000,28234.00
93.4100,28233.00
93.4200,28232.00
93.4400,28231.00
93.4500,28230.00
93.4600,28229.00
93.4700,28228.00
93.4800,28227.00
93.4900,28226.00
93.5000,28225.00
93.5200,28224.00
93.5300,28223.00
93.5400,28222.00
93.5500,28221.00
93.5600,28220.00
93.5700,28219.00
93.5800,28218.00
93.5900,28217.00
93.6000,28216.00
93.6100,28215.00
93.6200,28214.00
93.6300,28213.00
93.6400,28212.00
93.6500,28211.00
93.6700,28210.00
93.6800,28209.00
93.6900,28208.00
93.7000,28207.00
93.7100,28206.00
93.7200,28205.00
93.7300,28204.00
93.7400,28203.00
93.7500,28202.00
93.7600,28201.00
93.7700,28200.00
93.7800,28199.00
93.7900,28198.00
93.8000,28197.00
93.8100,28196.00
93.8300,28195.00
93.8400,28194.00
93.8500,28193.00
93.8600,28192.00
93.8700,28191.00
93.8800,28190.00
93.8900,28189.00
93.9000,28188.00
93.9100,28187.00
93.9200,28186.00
93.9300,28185.00
93.9400,28184.00
93.9500,28183.00
93.9700,28182.00
93.9800,28181.00
93.9900,28180.00
94.0000,28179.00
94.0100,28178.00
94.0200,28177.00
94.0300,28176.00
94.0400,28175.00
94.0500,28174.00
94.0600,28173.00
94.0700,28172.00
94.0800,28171.00
94.0900,28170.00
94.1000,28169.00
94.1100,28168.00
94.1200,28167.00
94.1300,28166.00
94.1400,28165.00
94.1500,28164.00
94.1600,28163.00
94.1700,28162.00
94.1800,28161.00
94.1900,28160.00
94.2100,28159.00
94.2200,28158.00
94.2300,28157.00
94.2400,28156.00
94.2500,28155.00
94.2600,28154.00
94.2700,28153.00
94.2800,28152.00
94.2900,28151.00
94.3000,28150.00
94.3100,28149.00
94.3200,28148.00
94.3300,28147.00
94.3400,28146.00
94.3500,28145.00
94.3600,28144.00
94.3700,28143.00
94.3800,28142.00
94.3900,28141.00
94.4100,28139.50
94.4300,28138.00
94.4400,28137.00
94.4500,28136.00
94.4600,28135.00
94.4700,28133.50
94.4800,28132.00
94.4900,28131.00
94.5000,28130.00
94.5100,28129.00
94.5200,28128.00
94.5400,28127.00
94.5500,28126.00
94.5600,28125.00
94.5700,28124.00
94.5800,28123.00
94.5900,28122.00
94.6000,28121.00
94.6100,28120.00
94.6200,28119.00
94.6300,28118.00
94.6400,28117.00
94.6500,28116.00
94.6600,28115.00
94.6700,28114.00
94.6800,28113.00
94.6900,28112.00
94.7000,28111.00
94.7100,28110.00
94.7200,28109.00
94.7300,28108.00
94.7400,28107.00
94.7500,28106.00
94.7600,28105.00
94.7700,28104.00
94.7800,28103.00
94.8000,28102.00
94.8100,28101.00
94.8200,28100.00
94.8300,28099.00
94.8400,28098.00
94.8500,28097.00
94.8600,28096.00
94.8700,28095.00
94.8800,28094.00
94.8900,28093.00
94.9000,28092.00
94.9100,28091.00
94.9200,28090.00
94.9300,28089.00
94.9400,28088.00
94.9500,28087.00
94.9600,28086.00
94.9700,28085.00
94.9800,28084.00
94.9900,28083.00
95.0000,28082.00
95.0100,28081.00
95.0200,28080.00
95.0300,28079.00
95.0400,28078.00
95.0500,28077.00
95.0600,28076.00
95.0700,28075.00
95.0800,28074.00
95.0900,28073.00
95.1000,28072.00
95.1100,28071.00
95.1200,28070.00
95.1300,28069.00
95.1400,28068.00
95.1600,28067.00
95.1700,28066.00
95.1800,28065.00
95.1900,28064.00
95.2000,28063.00
95.2100,28062.00
95.2200,28061.00
95.2300,28060.00
95.2400,28059.00
95.2500,28058.00
95.2600,28057.00
95.2700,28056.00
95.2800,28055.00
95.2900,28054.00
95.3000,28053.00
95.3100,28052.00
95.3200,28051.00
95.3300,28050.00
95.3400,28049.00
95.3500,28048.00
95.3600,28047.00
95.3700,28046.00
95.3800,28045.00
95.3900,28044.00
95.4000,28043.00
95.4100,28042.00
95.4200,28041.00
95.4300,28040.00
95.4400,28039.00
95.4500,28038.00
95.4600,28037.00
95.4700,28036.00
95.4800,28035.00
95.4900,28034.00
95.5000,28033.00
95.5100,28032.00
95.5200,28031.00
95.5300,28030.00
95.5400,28029.00
95.5500,28028.00
95.5600,28027.00
95.5700,28026.00
95.5800,28025.00
95.5900,28024.00
95.6000,28023.00
95.6200,28021.50
95.6400,28020.00
95.6500,28019.00
95.6600,28018.00
95.6700,28017.00
95.6800,28016.00
95.6900,28015.00
95.7000,28014.00
95.7100,28013.00
95.7200,28012.00
95.7300,28011.00
95.7400,28010.00
95.7500,28009.00
95.7600,28008.00
95.7700,28007.00
95.7800,28006.00
95.7900,28005.00
95.8000,28004.00
95.8100,28003.00
95.8200,28002.00
95.8300,28001.00
95.8400,28000.00
95.8500,27999.00
95.8600,27998.00
95.8700,27997.00
95.8800,27996.00
95.8900,27995.00
95.9000,27994.00
95.9100,27993.00
95.9200,27992.00
95.9300,27991.00
95.9400,27990.00
95.9500,27989.00
95.9600,27988.00
95.9700,27987.00
95.9800,27986.00
95.9900,27985.00
96.0000,27984.00
96.0100,27983.00
96.0200,27982.00
96.0300,27981.00
96.0400,27980.00
96.0500,27979.00
96.0600,27978.00
96.0700,27977.00
96.0800,27976.00
96.0900,27975.00
96.1000,27974.00
96.1100,27973.00
96.1200,27972.00
96.1300,27971.00
96.1400,27970.00
96.1500,27969.00
96.1600,27968.00
96.1700,27967.00
96.1800,27966.00
96.1900,27965.00
96.2000,27964.00
96.2100,27963.00
96.2200,27962.00
96.2300,27961.00
96.2400,27960.00
96.2500,27959.00
96.2600,27958.00
96.2800,27957.00
96.2900,27956.00
96.3000,27955.00
96.3100,27954.00
96.3200,27953.00
96.3300,27952.00
96.3400,27951.00
96.3500,27950.00
96.3600,27949.00
96.3700,27948.00
96.3800,27947.00
96.3900,27946.00
96.4000,27945.00
96.4100,27944.00
96.4200,27943.00
96.4300,27942.00
96.4400,27941.00
96.4500,27940.00
96.4600,27939.00
96.4700,27938.00
96.4800,27937.00
96.4900,27936.00
96.5000,27935.00
96.5100,27934.00
96.5200,27933.00
96.5300,27932.00
96.5400,27931.00
96.5500,27930.00
96.5600,27929.00
96.5700,27928.00
96.5800,27927.00
96.5900,27926.00
96.6000,27925.00
96.6100,27924.00
96.6200,27923.00
96.6300,27922.00
96.6400,27921.00
96.6500,27920.00
96.6600,27919.00
96.6700,27918.00
96.6800,27917.00
96.6900,27916.00
96.7000,27915.00
96.7100,27914.00
96.7200,27913.00
96.7300,27912.00
96.7400,27911.00
96.7500,27910.00
96.7600,27909.00
96.7700,27908.00
96.7800,27906.50
96.7900,27905.00
96.8000,27904.00
96.8100,27903.00
96.8200,27902.00
96.8300,27901.00
96.8400,27900.00
96.8500,27899.00
96.8600,27898.00
96.8700,27897.00
96.8800,27896.00
96.9000,27895.00
96.9100,27894.00
96.9200,27893.00
96.9300,27892.00
96.9400,27891.00
96.9500,27890.00
96.9600,27889.00
96.9700,27888.00
96.9800,27887.00
96.9900,27886.00
97.0000,27885.00
97.0100,27884.00
97.0200,27883.00
97.0300,27882.00
97.0400,27880.50
97.0500,27879.00
97.0600,27878.00
97.0700,27877.00
97.0800,27876.00
97.0900,27875.00
97.1000,27874.00
97.1100,27873.00
97.1200,27872.00
97.1300,27871.00
97.1400,27870.00
97.1500,27869.00
97.1600,27868.00
97.1700,27866.50
97.1800,27865.00
97.1900,27864.00
97.2000,27863.00
97.2100,27862.00
97.2200,27861.00
97.2300,27860.00
97.2400,27859.00
97.2500,27858.00
97.2600,27857.00
97.2700,27856.00
97.2800,27855.00
97.2900,27854.00
97.3000,27853.00
97.3100,27852.00
97.3200,27851.00
97.3300,27850.00
97.3400,27849.00
97.3500,27848.00
97.3600,27847.00
97.3700,27846.00
97.3800,27845.00
97.3900,27844.00
97.4000,27843.00
97.4100,27842.00
97.4200,27841.00
97.4300,27840.00
97.4400,27839.00
97.4500,27838.00
97.4600,27837.00
97.4700,27836.00
97.4800,27835.00
97.4900,27833.50
97.5000,27832.00
97.5100,27831.00
97.5200,27830.00
97.5300,27829.00
97.5400,27828.00
97.5500,27827.00
97.5600,27826.00
97.5700,27825.00
97.5800,27824.00
97.5900,27823.00
97.6000,27822.00
97.6100,27821.00
97.6200,27820.00
97.6300,27819.00
97.6400,27818.00
97.6500,27817.00
97.6600,27816.00
97.6700,27815.00
97.6800,27814.00
97.6900,27813.00
97.7000,27812.00
97.7100,27811.00
97.7200,27810.00
97.7300,27808.50
97.7400,27807.00
97.7500,27806.00
97.7600,27805.00
97.7700,27804.00
97.7800,27803.00
97.7900,27802.00
97.8000,27801.00
97.8100,27800.00
97.8200,27799.00
97.8300,27798.00
97.8400,27797.00
97.8500,27796.00
97.8600,27795.00
97.8700,27794.00
97.8800,27792.50
97.8900,27791.00
97.9000,27790.00
97.9100,27789.00
97.9200,27788.00
97.9300,27787.00
97.9400,27786.00
97.9500,27785.00
97.9600,27784.00
97.9700,27783.00
97.9800,27782.00
97.9900,27781.00
98.0000,27780.00
98.0100,27779.00
98.0200,27778.00
98.0300,27777.00
98.0400,27776.00
98.0500,27775.00
98.0600,27774.00
98.0700,27773.00
98.0800,27772.00
98.0900,27771.00
98.1000,27770.00
98.1100,27768.50
98.1200,27767.00
98.1300,27766.00
98.1400,27765.00
98.1500,27764.00
98.1600,27763.00
98.1700,27762.00
98.1800,27761.00
98.1900,27760.00
98.2000,27759.00
98.2100,27758.00
98.2200,27757.00
98.2300,27756.00
98.2400,27755.00
98.2500,27754.00
98.2600,27752.50
98.2700,27751.00
98.2800,27750.00
98.2900,27749.00
98.3000,27748.00
98.3100,27747.00
98.3200,27746.00
98.3300,27745.00
98.3400,27744.00
98.3500,27743.00
98.3600,27741.50
98.3700,27740.00
98.3800,27739.00
98.3900,27738.00
98.4000,27737.00
98.4100,27736.00
98.4200,27735.00
98.4300,27734.00
98.4400,27732.50
98.4500,27731.00
98.4600,27730.00
98.4700,27729.00
98.4800,27728.00
98.4900,27727.00
98.5000,27726.00
98.5100,27725.00
98.5200,27723.50
98.5300,27722.00
98.5400,27721.00
98.5500,27720.00
98.5600,27719.00
98.5700,27718.00
98.5800,27717.00
98.5900,27716.00
98.6000,27714.50
98.6100,27713.00
98.6200,27712.00
98.6300,27711.00
98.6400,27710.00
98.6500,27709.00
98.6600,27708.00
98.6700,27707.00
98.6800,27705.50
98.6900,27704.00
98.7000,27703.00
98.7100,27702.00
98.7200,27701.00
98.7300,27699.50
98.7400,27698.00
98.7500,27697.00
98.7600,27696.00
98.7700,27695.00
98.7800,27694.00
98.7900,27693.00
98.8000,27692.00
98.8100,27691.00
98.8200,27689.50
98.8300,27688.00
98.8400,27687.00
98.8500,27686.00
98.8600,27685.00
98.8700,27684.00
98.8800,27683.00
98.8900,27682.00
98.9000,27681.00
98.9100,27680.00
98.9200,27679.00
98.9300,27678.00
98.9400,27677.00
98.9500,27675.50
98.9600,27674.00
98.9700,27673.00
98.9800,27672.00
98.9900,27671.00
99.0000,27670.00
99.0100,27668.50
99.0200,27667.00
99.0300,27666.00
99.0400,27665.00
99.0500,27664.00
99.0600,27663.00
99.0700,27662.00
99.0800,27661.00
99.0900,27660.00
99.1000,27659.00
99.1100,27658.00
99.1200,27656.50
99.1300,27655.00
99.1400,27654.00
99.1500,27653.00
99.1600,27652.00
99.1700,27651.00
99.1800,27650.00
99.1900,27648.50
99.2100,27646.50
99.2200,27645.00
99.2300,27644.00
99.2400,27643.00
99.2500,27642.00
99.2600,27641.00
99.2700,27639.50
99.2800,27638.00
99.2900,27637.00
99.3000,27636.00
99.3100,27635.00
99.3200,27634.00
99.3300,27633.00
99.3400,27632.00
99.3500,27631.00
99.3600,27629.50
99.3700,27628.00
99.3800,27627.00
99.3900,27626.00
99.4000,27625.00
99.4100,27624.00
99.4200,27623.00
99.4300,27622.00
99.4400,27620.50
99.4500,27619.00
99.4600,27618.00
99.4700,27617.00
99.4800,27616.00
99.4900,27615.00
99.5000,27614.00
99.5100,27613.00
99.5200,27612.00
99.5300,27610.50
99.5500,27608.50
99.5600,27607.00
99.5700,27606.00
99.5800,27605.00
99.5900,27604.00
99.6000,27603.00
99.6100,27602.00
99.6200,27601.00
99.6300,27599.50
99.6400,27598.00
99.6500,27597.00
99.6600,27596.00
99.6700,27595.00
99.6800,27594.00
99.6900,27593.00
99.7000,27592.00
99.7100,27590.50
99.7200,27589.00
99.7300,27588.00
99.7400,27587.00
99.7500,27586.00
99.7600,27585.00
99.7700,27583.50
99.7800,27582.00
99.7900,27581.00
99.8000,27580.00
99.8100,27579.00
99.8200,27578.00
99.8300,27577.00
99.8400,27576.00
99.8500,27574.50
99.8600,27573.00
99.8700,27572.00
99.8800,27571.00
99.8900,27570.00
99.9000,27569.00
99.9100,27567.50
99.9200,27566.00
99.9300,27565.00
99.9400,27564.00
99.9500,27563.00
99.9600,27561.50
99.9700,27560.00
99.9800,27559.00
99.9900,27558.00
100.0000,27557.00
100.0100,27556.00
100.0200,27554.50
100.0300,27553.00
100.0400,27552.00
100.0500,27551.00
100.0600,27550.00
100.0700,27549.00
100.0800,27548.00
100.0900,27547.00
100.1000,27546.00
100.1100,27544.50
100.1200,27543.00
100.1300,27542.00
100.1400,27541.00
100.1500,27540.00
100.1600,27539.00
100.1700,27538.00
100.1800,27536.50
100.1900,27535.00
100.2000,27534.00
100.2100,27533.00
100.2200,27532.00
100.2300,27531.00
100.2400,27529.50
100.2500,27528.00
100.2600,27527.00
100.2700,27526.00
100.2800,27525.00
100.2900,27524.00
100.3000,27522.50
100.3100,27521.00
100.3200,27520.00
100.3300,27519.00
100.3400,27518.00
100.3500,27516.50
100.3600,27515.00
100.3700,27514.00
100.3800,27513.00
100.3900,27512.00
100.4000,27511.00
100.4100,27510.00
100.4200,27508.50
100.4300,27507.00
100.4400,27506.00
100.4500,27505.00
100.4600,27504.00
100.4700,27503.00
100.4800,27501.50
100.4900,27500.00
100.5000,27499.00
100.5100,27498.00
100.5200,27497.00
100.5300,27496.00
100.5400,27494.50
100.5500,27493.00
100.5600,27492.00
100.5700,27491.00
100.5800,27489.50
100.5900,27488.00
100.6000,27487.00
100.6100,27486.00
100.6200,27485.00
100.6300,27484.00
100.6400,27482.50
100.6500,27481.00
100.6600,27480.00
100.6700,27479.00
100.6800,27478.00
100.6900,27477.00
100.7000,27475.50
100.7100,27474.00
100.7200,27473.00
100.7300,27472.00
100.7400,27470.50
100.7500,27469.00
100.7600,27468.00
100.7700,27467.00
100.7800,27465.50
100.7900,27464.00
100.8000,27463.00
100.8100,27462.00
100.8200,27460.50
100.8300,27459.00
100.8400,27458.00
100.8500,27457.00
100.8600,27456.00
100.8700,27455.00
100.8800,27453.50
100.8900,27452.00
100.9000,27451.00
100.9100,27450.00
100.9200,27449.00
100.9300,27448.00
100.9400,27446.50
100.9500,27445.00
100.9600,27444.00
100.9700,27443.00
100.9800,27442.00
100.9900,27440.50
101.0000,27439.00
101.0100,27438.00
101.0200,27437.00
101.0300,27436.00
101.0400,27435.00
101.0500,27434.00
101.0600,27432.50
101.0700,27431.00
101.0800,27430.00
101.0900,27429.00
101.1000,27428.00
101.1100,27426.50
101.1200,27425.00
101.1300,27424.00
101.1400,27423.00
101.1500,27421.50
101.1600,27420.00
101.1700,27419.00
101.1800,27418.00
101.1900,27417.00
101.2000,27416.00
101.2100,27415.00
101.2200,27414.00
101.2300,27412.50
101.2400,27411.00
101.2500,27410.00
101.2600,27409.00
101.2700,27408.00
101.2800,27406.50
101.2900,27405.00
101.3000,27404.00
101.3100,27403.00
101.3200,27401.50
101.3300,27400.00
101.3400,27399.00
101.3500,27398.00
101.3600,27396.50
101.3700,27395.00
101.3800,27394.00
101.3900,27393.00
101.4000,27392.00
101.4100,27391.00
101.4200,27389.50
101.4300,27388.00
101.4400,27387.00
101.4500,27386.00
101.4600,27384.50
101.4700,27383.00
101.4800,27382.00
101.4900,27380.50
101.5000,27379.00
101.5100,27378.00
101.5200,27377.00
101.5300,27376.00
101.5400,27374.50
101.5500,27373.00
101.5600,27372.00
101.5700,27371.00
101.5800,27370.00
101.5900,27368.50
101.6000,27367.00
101.6100,27366.00
101.6200,27365.00
101.6300,27364.00
101.6400,27363.00
101.6500,27361.50
101.6600,27360.00
101.6700,27359.00
101.6800,27357.50
101.6900,27356.00
101.7000,27355.00
101.7100,27354.00
101.7200,27353.00
101.7300,27352.00
101.7400,27350.50
101.7500,27349.00
101.7600,27348.00
101.7700,27347.00
101.7800,27345.50
101.7900,27344.00
101.8000,27343.00
101.8100,27342.00
101.8200,27340.50
101.8300,27339.00
101.8400,27338.00
101.8500,27337.00
101.8600,27336.00
101.8700,27334.50
101.8800,27333.00
101.8900,27332.00
101.9000,27330.50
101.9100,27329.00
101.9200,27328.00
101.9300,27326.50
101.9400,27325.00
101.9500,27324.00
101.9600,27323.00
101.9700,27322.00
101.9800,27320.50
101.9900,27319.00
102.0000,27318.00
102.0100,27317.00
102.0200,27316.00
102.0300,27314.50
102.0400,27313.00
102.0500,27312.00
102.0600,27311.00
102.0700,27309.50
102.0800,27308.00
102.0900,27307.00
102.1000,27306.00
102.1100,27304.50
102.1200,27303.00
102.1300,27302.00
102.1400,27301.00
102.1500,27299.50
102.1600,27298.00
102.1700,27297.00
102.1800,27296.00
102.1900,27294.50
102.2000,27293.00
102.2100,27292.00
102.2200,27291.00
102.2300,27290.00
102.2400,27288.50
102.2500,27287.00
102.2600,27286.00
102.2700,27284.50
102.2800,27283.00
102.2900,27282.00
102.3000,27280.50
102.3100,27279.00
102.3200,27278.00
102.3300,27276.50
102.3400,27275.00
102.3500,27274.00
102.3600,27273.00
102.3700,27271.50
102.3800,27270.00
102.3900,27269.00
102.4000,27268.00
102.4100,27266.50
102.4200,27265.00
102.4300,27264.00
102.4400,27263.00
102.4500,27262.00
102.4600,27260.50
102.4700,27259.00
102.4800,27258.00
102.4900,27257.00
102.5000,27256.00
102.5100,27254.50
102.5200,27253.00
102.5300,27252.00
102.5400,27250.50
102.5500,27249.00
102.5600,27248.00
102.5700,27246.50
102.5800,27245.00
102.5900,27244.00
102.6000,27243.00
102.6100,27242.00
102.6200,27240.50
102.6300,27239.00
102.6400,27238.00
102.6500,27237.00
102.6600,27235.50
102.6700,27234.00
102.6800,27233.00
102.6900,27231.50
102.7000,27230.00
102.7100,27229.00
102.7200,27228.00
102.7300,27226.50
102.7400,27225.00
102.7500,27224.00
102.7600,27222.50
102.7700,27221.00
102.7800,27220.00
102.7900,27219.00
102.8000,27218.00
102.8100,27216.50
102.8200,27215.00
102.8300,27214.00
102.8400,27213.00
102.8500,27211.50
102.8600,27210.00
102.8700,27209.00
102.8800,27207.50
102.8900,27206.00
102.9000,27204.50
102.9100,27203.00
102.9200,27202.00
102.9300,27200.50
102.9400,27199.00
102.9500,27198.00
102.9600,27197.00
102.9700,27195.50
102.9800,27194.00
102.9900,27193.00
103.0000,27192.00
103.0100,27190.50
103.0200,27189.00
103.0300,27188.00
103.0400,27186.50
103.0500,27185.00
103.0600,27184.00
103.0700,27183.00
103.0800,27181.50
103.0900,27180.00
103.1000,27179.00
103.1100,27177.50
103.1200,27176.00
103.1300,27175.00
103.1400,27173.50
103.1500,27172.00
103.1600,27171.00
103.1700,27169.50
103.1800,27168.00
103.1900,27167.00
103.2000,27165.50
103.2100,27164.00
103.2200,27163.00
103.2300,27162.00
103.2400,27161.00
103.2500,27159.50
103.2600,27158.00
103.2700,27157.00
103.2800,27156.00
103.2900,27154.50
103.3000,27153.00
103.3100,27152.00
103.3200,27150.50
103.3300,27149.00
103.3400,27148.00
103.3500,27146.50
103.3600,27145.00
103.3700,27144.00
103.3800,27143.00
103.3900,27141.50
103.4000,27140.00
103.4100,27139.00
103.4200,27137.50
103.4300,27136.00
103.4400,27135.00
103.4500,27133.50
103.4600,27132.00
103.4700,27131.00
103.4800,27130.00
103.4900,27128.50
103.5000,27127.00
103.5100,27126.00
103.5200,27125.00
103.5300,27123.50
103.5400,27122.00
103.5500,27121.00
103.5600,27119.50
103.5700,27118.00
103.5800,27116.50
103.5900,27115.00
103.6000,27114.00
103.6100,27112.50
103.6200,27111.00
103.6300,27110.00
103.6400,27108.50
103.6500,27107.00
103.6600,27106.00
103.6700,27105.00
103.6800,27103.50
103.6900,27102.00
103.7000,27101.00
103.7100,27099.50
103.7200,27098.00
103.7300,27097.00
103.7400,27095.50
103.7500,27094.00
103.7600,27093.00
103.7700,27091.50
103.7800,27090.00
103.7900,27088.50
103.8000,27087.00
103.8100,27086.00
103.8200,27084.50
103.8300,27083.00
103.8400,27082.00
103.8500,27080.50
103.8600,27079.00
103.8700,27077.50
103.8800,27076.00
103.8900,27075.00
103.9000,27073.50
103.9100,27072.00
103.9200,27071.00
103.9300,27069.50
103.9400,27068.00
103.9500,27067.00
103.9600,27065.50
103.9700,27064.00
103.9800,27062.50
103.9900,27061.00
104.0000,27060.00
104.0100,27059.00
104.0200,27057.50
104.0300,27056.00
104.0400,27054.50
104.0500,27053.00
104.0600,27051.50
104.0700,27050.00
104.0800,27049.00
104.0900,27047.50
104.1000,27046.00
104.1100,27045.00
104.1200,27043.50
104.1300,27042.00
104.1400,27041.00
104.1500,27040.00
104.1600,27038.50
104.1700,27037.00
104.1800,27035.50
104.1900,27034.00
104.2000,27032.50
104.2100,27031.00
104.2200,27030.00
104.2300,27028.50
104.2400,27027.00
104.2500,27025.50
104.2600,27024.00
104.2700,27023.00
104.2800,27021.50
104.2900,27020.00
104.3000,27019.00
104.3100,27017.50
104.3200,27016.00
104.3300,27015.00
104.3400,27013.50
104.3500,27012.00
104.3600,27010.50
104.3700,27009.00
104.3800,27008.00
104.3900,27006.50
104.4000,27005.00
104.4100,27004.00
104.4200,27002.50
104.4300,27001.00
104.4400,27000.00
104.4500,26998.50
104.4600,26997.00
104.4700,26995.50
104.4800,26994.00
104.4900,26992.50
104.5000,26991.00
104.5100,26989.50
104.5200,26988.00
104.5300,26987.00
104.5400,26986.00
104.5500,26984.50
104.5600,26983.00
104.5700,26981.50
104.5800,26980.00
104.5900,26978.50
104.6000,26977.00
104.6100,26976.00
104.6200,26974.50
104.6300,26973.00
104.6400,26971.50
104.6500,26970.00
104.6600,26968.50
104.6700,26967.00
104.6800,26966.00
104.6900,26964.50
104.7000,26963.00
104.7100,26961.50
104.7200,26960.00
104.7300,26958.50
104.7400,26957.00
104.7500,26955.50
104.7600,26954.00
104.7700,26953.00
104.7800,26951.50
104.7900,26950.00
104.8000,26948.50
104.8100,26947.00
104.8200,26945.50
104.8300,26944.00
104.8400,26943.00
104.8500,26941.50
104.8600,26940.00
104.8700,26938.50
104.8800,26937.00
104.8900,26935.50
104.9000,26934.00
104.9100,26933.00
104.9200,26931.50
104.9300,26930.00
104.9400,26928.50
104.9500,26927.00
104.9600,26926.00
104.9700,26924.50
104.9800,26923.00
104.9900,26921.50
105.0000,26920.00
105.0100,26919.00
105.0200,26917.50
105.0300,26916.00
105.0400,26915.00
105.0500,26913.50
105.0600,26912.00
105.0700,26911.00
105.0800,26909.50
105.0900,26908.00
105.1000,26906.50
105.1100,26905.00
105.1200,26903.50
105.1300,26901.50
105.1400,26900.00
105.1500,26898.50
105.1600,26897.00
105.1700,26895.50
105.1800,26894.00
105.1900,26893.00
105.2000,26891.50
105.2100,26890.00
105.2200,26888.50
105.2300,26887.00
105.2400,26886.00
105.2500,26884.50
105.2600,26883.00
105.2700,26881.50
105.2800,26880.00
105.2900,26878.50
105.3000,26877.00
105.3100,26876.00
105.3200,26874.50
105.3300,26873.00
105.3400,26871.50
105.3500,26869.50
105.3600,26868.00
105.3700,26866.50
105.3800,26865.00
105.3900,26864.00
105.4000,26862.50
105.4100,26861.00
105.4200,26859.50
105.4300,26858.00
105.4400,26856.50
105.4500,26855.00
105.4600,26854.00
105.4700,26852.50
105.4800,26851.00
105.4900,26849.50
105.5000,26848.00
105.5100,26846.50
105.5200,26845.00
105.5300,26843.50
105.5400,26842.00
105.5500,26840.50
105.5600,26838.50
105.5700,26837.00
105.5800,26835.50
105.5900,26834.00
105.6000,26832.50
105.6100,26831.00
105.6200,26829.50
105.6300,26828.00
105.6400,26826.50
105.6500,26825.00
105.6600,26823.50
105.6700,26822.00
105.6800,26820.50
105.6900,26819.00
105.7000,26817.50
105.7100,26816.00
105.7200,26814.50
105.7300,26813.00
105.7400,26811.50
105.7500,26810.00
105.7600,26808.50
105.7700,26807.00
105.7800,26805.50
105.7900,26804.00
105.8000,26802.50
105.8100,26801.00
105.8200,26799.50
105.8300,26798.00
105.8400,26797.00
105.8500,26795.50
105.8600,26794.00
105.8700,26792.50
105.8800,26791.00
105.8900,26789.50
105.9000,26788.00
105.9100,26786.50
105.9200,26785.00
105.9300,26784.00
105.9400,26782.50
105.9500,26781.00
105.9600,26779.50
105.9700,26778.00
105.9800,26776.50
105.9900,26775.00
106.0000,26773.50
106.0100,26772.00
106.0200,26770.50
106.0300,26769.00
106.0400,26767.50
106.0500,26766.00
106.0600,26764.50
106.0700,26763.00
106.0800,26761.50
106.0900,26760.00
106.1000,26758.50
106.1100,26756.50
106.1200,26755.00
106.1300,26753.50
106.1400,26752.00
106.1500,26750.50
106.1600,26749.00
106.1700,26747.50
106.1800,26745.50
106.1900,26744.00
106.2000,26742.50
106.2100,26741.00
106.2200,26739.50
106.2300,26738.00
106.2400,26736.50
106.2500,26735.00
106.2600,26733.50
106.2700,26731.50
106.2800,26730.00
106.2900,26728.50
106.3000,26726.50
106.3100,26725.00
106.3200,26723.50
106.3300,26722.00
106.3400,26720.50
106.3500,26718.50
106.3600,26717.00
106.3700,26715.50
106.3800,26714.00
106.3900,26712.50
106.4000,26711.00
106.4100,26709.50
106.4200,26707.50
106.4300,26706.00
106.4400,26704.50
106.4500,26703.00
106.4600,26701.50
106.4700,26700.00
106.4800,26698.50
106.4900,26696.50
106.5000,26695.00
106.5100,26693.50
106.5200,26691.50
106.5300,26690.00
106.5400,26688.50
106.5500,26687.00
106.5600,26685.50
106.5700,26684.00
106.5800,26682.50
106.5900,26681.00
106.6000,26679.50
106.6100,26678.00
106.6200,26676.50
106.6300,26675.00
106.6400,26673.50
106.6500,26671.50
106.6600,26669.50
106.6700,26668.00
106.6800,26666.50
106.6900,26664.50
106.7000,26662.50
106.7100,26661.00
106.7200,26659.50
106.7300,26658.00
106.7400,26656.50
106.7500,26654.50
106.7600,26653.00
106.7700,26651.50
106.7800,26650.00
106.7900,26648.50
106.8000,26646.50
106.8100,26645.00
106.8200,26643.50
106.8300,26642.00
106.8400,26640.50
106.8500,26638.50
106.8600,26637.00
106.8700,26635.50
106.8800,26634.00
106.8900,26632.50
106.9000,26630.50
106.9100,26629.00
106.9200,26627.50
106.9300,26625.50
106.9400,26624.00
106.9500,26622.50
106.9600,26621.00
106.9700,26619.50
106.9800,26617.50
106.9900,26616.00
